Gene,Mean_Control,Mean_Disease,FoldChange,log2FoldChange,p_value,adj_p_value
Gene_1723,2.632355831,2.637537042,1.001968279,0.002836835,0.923136383,0.989520992
Gene_55585,2.949894165,2.955575674,1.001926004,0.002775964,0.922814688,0.989520992
Gene_90507,1.694522873,1.68709638,0.995617355,-0.006336717,0.923400003,0.989520992
Gene_100526832,2.25294302,2.247923946,0.997772214,-0.003217601,0.923200428,0.989520992
Gene_3594,1.865187766,1.857371172,0.995809219,-0.006058723,0.923446659,0.989520992
Gene_84142,2.62822046,2.616500917,0.995540883,-0.006447532,0.923416462,0.989520992
Gene_9482,2.785147346,2.778835994,0.997733925,-0.003272964,0.922899149,0.989520992
Gene_3430,1.910069201,1.917143186,1.003703523,0.005333185,0.92241457,0.989520992
Gene_147700,1.188344632,1.207006936,1.015704455,0.022480674,0.922293529,0.989520992
Gene_219402,3.026500934,3.018924716,0.997496707,-0.003616016,0.923102677,0.989520992
Gene_63035,2.602528598,2.615295909,1.004905733,0.007060173,0.923050442,0.989520992
Gene_114034,2.320811636,2.316757707,0.998253228,-0.002522263,0.922356638,0.989520992
Gene_23787,3.525059723,3.518200735,0.998054221,-0.002809901,0.922110536,0.989520992
Gene_254128,1.903126899,1.913739607,1.005576458,0.00802278,0.922714252,0.989520992
Gene_3476,2.850892629,2.854735566,1.001347977,0.00194341,0.922919047,0.989520992
Gene_387923,2.338094817,2.34354768,1.002332182,0.00336071,0.922576194,0.989520992
Gene_105372506,1.576121789,1.567147615,0.994306167,-0.008237939,0.923448649,0.989520992
Gene_9711,3.28873627,3.298392789,1.00293624,0.004229892,0.922615312,0.989520992
Gene_23583,1.788262926,1.792774345,1.002522794,0.003635039,0.92250319,0.989520992
Gene_16,4.146282084,4.155933459,1.002327718,0.003354285,0.923895452,0.989526571
Gene_128240,2.883300138,2.888658153,1.001858293,0.002678462,0.923896803,0.989526571
Gene_26150,1.093200946,1.071787781,0.980412417,-0.028539339,0.923619032,0.989526571
Gene_64386,1.305521813,1.291892378,0.989560162,-0.015140673,0.923813239,0.989526571
Gene_101928649,1.313096968,1.319309893,1.004731505,0.006810021,0.923956121,0.989526571
Gene_162681,2.26439079,2.273116413,1.003853409,0.00554861,0.923818449,0.989526571
Gene_25904,2.647505516,2.653151359,1.002132514,0.003073292,0.92357955,0.989526571
Gene_3351,1.241817189,1.216587463,0.97968322,-0.029612764,0.923563671,0.989526571
Gene_677776,0.995552204,1.004331511,1.00881853,0.012666681,0.923993224,0.989526571
Gene_129807,1.38057185,1.392819075,1.008871124,0.012741893,0.923905027,0.989526571
Gene_1768,2.603353038,2.58550814,0.993145418,-0.009923121,0.924056501,0.989536573
Gene_1975,3.740082515,3.743705156,1.000968599,0.001396717,0.924218665,0.98953695
Gene_1024,2.975369814,2.981002416,1.001893076,0.00272855,0.924163415,0.98953695
Gene_51076,2.664242218,2.659270657,0.998133968,-0.00269463,0.924191026,0.98953695
Gene_65998,1.125490361,1.1398376,1.012747545,0.018274587,0.924379399,0.989632097
Gene_55502,1.612311752,1.620526059,1.005094739,0.007331494,0.924415417,0.989632097
Gene_139201,1.166784027,1.152675735,0.987908394,-0.017550823,0.924537724,0.98970528
Gene_5430,3.708624549,3.696978312,0.996859689,-0.00453764,0.924668084,0.989729327
Gene_84240,2.161987398,2.167235713,1.002427542,0.003497959,0.924650542,0.989729327
Gene_4241,1.397956552,1.386535612,0.991830261,-0.011834852,0.925208287,0.990018737
Gene_8892,3.086588008,3.089882533,1.001067368,0.001539065,0.925043462,0.990018737
Gene_619383,3.049573538,3.040258621,0.996945502,-0.004413453,0.925137774,0.990018737
Gene_4717,2.514992183,2.521412457,1.002552801,0.00367822,0.92519782,0.990018737
Gene_105376278,1.507919907,1.515439911,1.004987005,0.007176847,0.92505226,0.990018737
Gene_10869,2.754862492,2.746063662,0.996806073,-0.004615237,0.92538315,0.990148097
Gene_4117,2.723858235,2.715262327,0.996844216,-0.004560033,0.92550544,0.990221194
Gene_5116,3.808582045,3.802938073,0.998518091,-0.002139528,0.925651187,0.990263832
Gene_23428,2.210800115,2.199970636,0.995101557,-0.007084325,0.925931839,0.990263832
Gene_55157,2.845189713,2.84872279,1.001241772,0.001790387,0.925880839,0.990263832
Gene_9129,3.494511915,3.497856182,1.000957005,0.001380007,0.925747326,0.990263832
Gene_83872,2.742396257,2.755088745,1.004628247,0.006661745,0.925977109,0.990263832
Gene_91768,2.943160724,2.931028532,0.995877836,-0.005959317,0.925860952,0.990263832
Gene_100188893,2.726332659,2.732359316,1.002210536,0.00318561,0.925661544,0.990263832
Gene_127428,1.734882148,1.731039691,0.997785177,-0.003198858,0.92577624,0.990263832
Gene_57106,1.7781913,1.769909268,0.99534244,-0.006735136,0.926072361,0.99030797
Gene_55676,2.962200375,2.956225911,0.997983099,-0.002912711,0.927574896,0.990519812
Gene_200014,2.754862593,2.746391365,0.996924991,-0.004443135,0.926409381,0.990519812
Gene_9140,2.3592913,2.367444893,1.00345595,0.004977286,0.926763516,0.990519812
Gene_131566,2.607441679,2.603411289,0.998454274,-0.002231736,0.927524436,0.990519812
Gene_83723,2.188424079,2.172993003,0.992948773,-0.010208806,0.926811429,0.990519812
Gene_105374952,1.387826127,1.393561518,1.004132644,0.005949858,0.927581802,0.990519812
Gene_1375,2.367363631,2.379185955,1.004993878,0.007186713,0.926397788,0.990519812
Gene_64762,2.813725109,2.818338865,1.001639732,0.002363696,0.927575459,0.990519812
Gene_2580,2.948262493,2.955473132,1.002445725,0.003524127,0.926442286,0.990519812
Gene_9014,2.67240111,2.666060696,0.997627447,-0.003426938,0.927674229,0.990519812
Gene_65003,2.299443181,2.29336055,0.997354737,-0.003821364,0.927509594,0.990519812
Gene_6605,2.939947684,2.936657223,0.998880775,-0.001615604,0.927124541,0.990519812
Gene_11190,2.956855777,2.946987657,0.996662631,-0.004822859,0.927670933,0.990519812
Gene_219541,2.084977264,2.077310167,0.996322695,-0.005315008,0.927183642,0.990519812
Gene_146712,1.899050709,1.892449024,0.996523692,-0.00502399,0.927190198,0.990519812
Gene_64760,2.454703812,2.443837749,0.995573371,-0.006400452,0.927259388,0.990519812
Gene_5879,3.282459746,3.287235346,1.001454885,0.002097429,0.927388842,0.990519812
Gene_8796,1.394501987,1.406427155,1.008551561,0.012284841,0.927547766,0.990519812
Gene_8897,3.342496006,3.346679702,1.001251668,0.001804646,0.926576269,0.990519812
Gene_238,2.755106624,2.748675165,0.997665623,-0.003371732,0.926931273,0.990519812
Gene_83482,2.074845784,2.091276169,1.007918847,0.011379484,0.927394413,0.990519812
Gene_221035,3.274590023,3.264366033,0.99687778,-0.004511458,0.926800418,0.990519812
Gene_134728,1.91372183,1.921376033,1.003999643,0.005758756,0.927272305,0.990519812
Gene_728747,2.922779704,2.93280299,1.003429367,0.004939067,0.92654374,0.990519812
Gene_89894,2.795561491,2.803807676,1.002949742,0.004249314,0.92745944,0.990519812
Gene_64423,3.683836072,3.696446157,1.003423085,0.004930035,0.926943495,0.990519812
Gene_9940,2.18992085,2.202299128,1.005652386,0.008131709,0.92790597,0.990594294
Gene_26173,3.152150958,3.137471529,0.995343044,-0.006734261,0.92781286,0.990594294
Gene_57822,1.225795973,1.251603376,1.021053588,0.030058585,0.927863149,0.990594294
Gene_3092,3.363119722,3.371888532,1.002607344,0.003756707,0.928275187,0.990642579
Gene_64398,3.284172653,3.289247306,1.001545185,0.00222751,0.928066709,0.990642579
Gene_197370,2.458811826,2.454652562,0.998308425,-0.002442493,0.928035893,0.990642579
Gene_8404,4.037114484,4.048997283,1.002943389,0.004240176,0.928243321,0.990642579
Gene_286362,1.204094462,1.217013423,1.010729193,0.015396504,0.928167427,0.990642579
Gene_54507,2.203449734,2.191923884,0.99476918,-0.007566285,0.928153414,0.990642579
Gene_54558,2.961703643,2.954516214,0.997573211,-0.003505371,0.928490976,0.990815231
Gene_79642,1.666130085,1.679949774,1.008294483,0.011917055,0.928592465,0.990835481
Gene_3064,3.736868997,3.732865087,0.998928539,-0.00154662,0.928639662,0.990835481
Gene_1240,1.530677174,1.539652666,1.00586374,0.008434882,0.928735872,0.990835481
Gene_83714,1.868710407,1.877496325,1.004701594,0.006767071,0.928720188,0.990835481
Gene_5155,1.665340035,1.676562915,1.006739092,0.009689841,0.928779993,0.990835481
Gene_55794,1.685165652,1.678583537,0.996094084,-0.005646079,0.928867931,0.990841924
Gene_54454,3.058163982,3.064642843,1.002118546,0.003053183,0.928948059,0.990841924
Gene_1954,3.074368046,3.090570638,1.005270219,0.007583353,0.9289132,0.990841924
Gene_7062,2.156743515,2.17064104,1.006443754,0.009266549,0.929088605,0.990855275
Gene_6294,3.533374431,3.539365248,1.001695494,0.00244401,0.929060287,0.990855275
Gene_57715,2.506243155,2.496868701,0.996259559,-0.005406433,0.929122605,0.990855275
Gene_80760,2.730166965,2.71858475,0.99575769,-0.006133379,0.930262376,0.990926825
Gene_23271,3.870046068,3.866387906,0.99905475,-0.001364353,0.930234098,0.990926825
Gene_5965,2.711716437,2.72080457,1.003351432,0.00482701,0.929701815,0.990926825
Gene_107986293,1.006134739,1.024708975,1.018460982,0.026390711,0.930044777,0.990926825
Gene_54919,2.310570007,2.319398928,1.003821101,0.005502177,0.92936251,0.990926825
Gene_26031,2.545512003,2.55173507,1.002444721,0.003522683,0.929912447,0.990926825
Gene_284273,2.329400831,2.32499789,0.99810984,-0.002729505,0.929642684,0.990926825
Gene_25970,2.705819059,2.695648999,0.996241412,-0.005432713,0.929547094,0.990926825
Gene_26255,1.655981166,1.646916003,0.994525806,-0.007919289,0.930173544,0.990926825
Gene_114984,2.208604947,2.202126651,0.997066793,-0.004237942,0.930305214,0.990926825
Gene_643376,1.837051493,1.830908837,0.996656241,-0.004832107,0.930323975,0.990926825
Gene_79682,1.712127751,1.703472703,0.994944859,-0.007311523,0.929395244,0.990926825
Gene_105375228,1.305414111,1.322674126,1.013221869,0.018950121,0.930273521,0.990926825
Gene_100506965,1.485528913,1.472157711,0.990999029,-0.013044451,0.930274172,0.990926825
Gene_944,0.816601068,0.801209074,0.981151146,-0.027452694,0.929343775,0.990926825
Gene_79677,3.009490667,3.002986614,0.997838819,-0.003121299,0.930112439,0.990926825
Gene_124801,2.641053284,2.646627721,1.002110687,0.003041869,0.930066996,0.990926825
Gene_7402,3.905696943,3.899315389,0.998366091,-0.002359161,0.92963561,0.990926825
Gene_317649,2.861363392,2.867141649,1.002019407,0.00291045,0.930174956,0.990926825
Gene_5522,3.128779492,3.119410731,0.997005618,-0.004326461,0.930062586,0.990926825
Gene_105376088,1.130575224,1.123360661,0.993618679,-0.0092358,0.930226536,0.990926825
Gene_114,2.994543607,2.984851394,0.996763375,-0.004677035,0.932181635,0.990981916
Gene_10858,2.699897276,2.689805543,0.996262179,-0.005402639,0.932341317,0.990981916
Gene_101101775,1.188418684,1.178128433,0.991341224,-0.01254637,0.932447552,0.990981916
Gene_10806,3.664987199,3.670367132,1.001467927,0.002116218,0.933177371,0.990981916
Gene_9609,2.06028218,2.066975834,1.003248901,0.004679576,0.932948043,0.990981916
Gene_79269,2.538919619,2.542171509,1.001280817,0.001846645,0.932785931,0.990981916
Gene_57592,2.406104998,2.398182909,0.996707505,-0.004757903,0.931368043,0.990981916
Gene_29951,2.493828068,2.487228796,0.997353758,-0.00382278,0.930631816,0.990981916
Gene_5454,2.375157761,2.383472206,1.003500586,0.00504146,0.93097316,0.990981916
Gene_440097,1.485285678,1.490953518,1.003815993,0.005494837,0.930781882,0.990981916
Gene_767585,1.777685245,1.792027209,1.008067775,0.011592638,0.931899864,0.990981916
Gene_988,3.275662663,3.280958836,1.001616825,0.002330702,0.932400028,0.990981916
Gene_100874001,1.353110501,1.358357429,1.003877679,0.00558349,0.932989262,0.990981916
Gene_10658,3.066022189,3.069201432,1.001036928,0.001495195,0.933141769,0.990981916
Gene_151835,2.283687502,2.259786712,0.989534124,-0.015178636,0.933429102,0.990981916
Gene_6844,2.765241822,2.752767851,0.995489013,-0.006522702,0.932039002,0.990981916
Gene_202333,2.959922544,2.951998599,0.997322921,-0.003867387,0.933205459,0.990981916
Gene_29843,2.695094947,2.700353463,1.001951143,0.002812162,0.930888614,0.990981916
Gene_619563,1.873841827,1.867134083,0.996420325,-0.005173644,0.931597442,0.990981916
Gene_83852,2.437758007,2.430973165,0.99721677,-0.004020951,0.932937175,0.990981916
Gene_9013,2.602204497,2.610768908,1.003291214,0.004740421,0.931370872,0.990981916
Gene_57538,1.99673418,1.986711159,0.994980293,-0.007260144,0.931347528,0.990981916
Gene_9844,3.594471199,3.589475828,0.998610263,-0.002006362,0.933389035,0.990981916
Gene_101929231,1.803631945,1.812128946,1.00471105,0.00678065,0.931597486,0.990981916
Gene_113510,2.608445815,2.61455408,1.002341726,0.003374447,0.931340991,0.990981916
Gene_98,2.68265813,2.675841367,0.997458952,-0.003670623,0.932523439,0.990981916
Gene_56133,2.594814013,2.602111078,1.002812172,0.004051413,0.932132033,0.990981916
Gene_80310,1.175521217,1.158326126,0.985372369,-0.021259078,0.932435967,0.990981916
Gene_2232,1.754834971,1.749010667,0.996680996,-0.004796275,0.933317057,0.990981916
Gene_140679,2.108836422,2.092557758,0.992280737,-0.011179749,0.933593214,0.990981916
Gene_729438,3.142756774,3.154040091,1.003590261,0.005170376,0.931145451,0.990981916
Gene_53826,2.501067745,2.515611597,1.005815057,0.008365056,0.930944212,0.990981916
Gene_114790,2.693682153,2.702166482,1.003149714,0.004536936,0.933573834,0.990981916
Gene_53637,1.766713931,1.776986742,1.005814643,0.008364462,0.933293198,0.990981916
Gene_124,1.129410543,1.116519142,0.988585726,-0.016562019,0.932891138,0.990981916
Gene_79690,1.348343335,1.362225581,1.01029578,0.014777727,0.932881961,0.990981916
Gene_4129,3.211418116,3.205607468,0.998190629,-0.002612735,0.932018801,0.990981916
Gene_285331,3.121671469,3.115838257,0.998131382,-0.002698368,0.932463708,0.990981916
Gene_7290,2.925981782,2.918122101,0.997313831,-0.003880537,0.932035363,0.990981916
Gene_79041,2.267031986,2.274440615,1.003267986,0.00470702,0.932239659,0.990981916
Gene_10199,3.022993537,3.016339615,0.997798896,-0.003179021,0.930565311,0.990981916
Gene_51571,3.153512569,3.145371396,0.997418379,-0.003729307,0.932518732,0.990981916
Gene_645700,1.656890989,1.663323867,1.003882499,0.005590416,0.93121282,0.990981916
Gene_8498,2.803512713,2.810353647,1.00244013,0.003516075,0.93366619,0.990981916
Gene_25864,1.923364276,1.929307843,1.003090193,0.004451332,0.933670686,0.990981916
Gene_113201,3.599094736,3.604543221,1.001513849,0.00218237,0.932888345,0.990981916
Gene_2871,1.257515238,1.24393061,0.989197246,-0.015669871,0.932577662,0.990981916
Gene_317781,2.168587476,2.16106382,0.996530619,-0.005013961,0.932431883,0.990981916
Gene_107,3.123269977,3.112880732,0.9966736,-0.00480698,0.932917242,0.990981916
Gene_677797,2.342799453,2.335568442,0.996913517,-0.00445974,0.93147059,0.990981916
Gene_9949,1.465172195,1.471679281,1.004441174,0.006393074,0.93133054,0.990981916
Gene_112936,2.616378534,2.611402299,0.998098045,-0.002746554,0.933431123,0.990981916
Gene_105379219,1.474889086,1.481955397,1.00479108,0.006895562,0.933265762,0.990981916
Gene_360023,3.24380825,3.23592596,0.99757005,-0.003509942,0.933573627,0.990981916
Gene_4798,2.697049855,2.703795972,1.002501295,0.0036041,0.932826907,0.990981916
Gene_79618,3.336383083,3.333409416,0.999108715,-0.001286425,0.931321026,0.990981916
Gene_116442,2.014184828,2.007795716,0.996827941,-0.004583587,0.93172892,0.990981916
Gene_25949,2.959101354,2.965782884,1.002257959,0.003253874,0.933362197,0.990981916
Gene_5199,1.427206277,1.419003997,0.994252912,-0.008315213,0.931066082,0.990981916
Gene_401145,2.776094462,2.782404489,1.002272987,0.003275506,0.931908877,0.990981916
Gene_2621,2.804374989,2.814345878,1.003555476,0.005120371,0.932099619,0.990981916
Gene_8690,2.148350628,2.14312408,0.997567181,-0.003514092,0.933802027,0.991063982
Gene_23371,3.186944256,3.176525034,0.996730655,-0.004724395,0.934002243,0.991111454
Gene_25983,2.688469517,2.695174966,1.002494151,0.00359382,0.934008827,0.991111454
Gene_7074,3.20889398,3.21337221,1.001395568,0.002011976,0.933930038,0.991111454
Gene_57464,2.759585454,2.74509057,0.994747441,-0.007597812,0.934079549,0.991129173
Gene_727800,2.076881265,2.093096505,1.007807495,0.01122009,0.934161619,0.991158931
Gene_50853,1.947363136,1.956917661,1.004906391,0.007061118,0.934227005,0.991170983
Gene_51375,2.637270193,2.644250741,1.002646884,0.003813601,0.934891841,0.991188495
Gene_27347,3.774722301,3.780570175,1.001549219,0.002233322,0.934778364,0.991188495
Gene_389206,1.330209759,1.315382306,0.988853297,-0.016171592,0.934584754,0.991188495
Gene_100528016,3.131650293,3.128999854,0.999153661,-0.001221526,0.934341606,0.991188495
Gene_440829,1.61464582,1.604418036,0.993665618,-0.009167648,0.934579721,0.991188495
Gene_200132,1.712424699,1.726696045,1.008333999,0.011973594,0.93462893,0.991188495
Gene_9757,2.993412528,3.00226235,1.002956433,0.004258938,0.934732236,0.991188495
Gene_84061,3.1695483,3.175818375,1.001978224,0.002851154,0.934840131,0.991188495
Gene_100130557,1.192707951,1.198653244,1.004984701,0.007173539,0.934803181,0.991188495
Gene_114814,2.66211831,2.659094082,0.998863977,-0.001639867,0.934767846,0.991188495
Gene_728734,3.014354324,3.006036831,0.997240705,-0.003986323,0.934889984,0.991188495
Gene_114794,2.144870603,2.127364241,0.991838034,-0.011823546,0.93453272,0.991188495
Gene_274,3.910679981,3.906315442,0.998883944,-0.001611028,0.934948087,0.991190847
Gene_6635,2.532934567,2.542873115,1.003923728,0.005649667,0.935856272,0.991208996
Gene_9702,3.131649081,3.137799956,1.001964101,0.002830819,0.935852218,0.991208996
Gene_54923,1.612510142,1.619236525,1.004171374,0.006005503,0.935783647,0.991208996
Gene_50507,2.044132628,2.05423348,1.004941388,0.00711136,0.935780099,0.991208996
Gene_9296,2.351973745,2.344349504,0.996758365,-0.004684288,0.935130565,0.991208996
Gene_168451,2.870275746,2.862057723,0.997136852,-0.004136573,0.935574625,0.991208996
Gene_51742,3.553577139,3.559071707,1.001546207,0.002228983,0.935773361,0.991208996
Gene_81563,2.733788122,2.7389366,1.001883276,0.002714438,0.935263542,0.991208996
Gene_221955,2.530594035,2.534151471,1.001405771,0.002026675,0.935883692,0.991208996
Gene_1291,3.364984979,3.375767444,1.003204313,0.004615456,0.935437547,0.991208996
Gene_339044,4.099872515,4.090427343,0.997696228,-0.003327475,0.93575797,0.991208996
Gene_56650,4.162065433,4.153868258,0.998030503,-0.002844185,0.935453554,0.991208996
Gene_1374,3.237319118,3.243205787,1.001818378,0.002620982,0.935345325,0.991208996
Gene_56916,3.604452301,3.597833373,0.99816368,-0.002651685,0.93533904,0.991208996
Gene_239,2.159788326,2.166501656,1.003108328,0.004477414,0.935353223,0.991208996
Gene_7036,1.778433075,1.787449262,1.005069736,0.007295606,0.935037234,0.991208996
Gene_23370,2.656835806,2.662720623,1.002214972,0.003191996,0.935617015,0.991208996
Gene_11041,2.315664451,2.324651735,1.003881082,0.005588381,0.935997745,0.991216134
Gene_25793,3.745200522,3.741613336,0.999042191,-0.001382488,0.93613276,0.991216134
