GeneId,GSM5213623,GSM5213624,GSM5213625,GSM5213626,GSM5213627,GSM5213628,GSM5213629,GSM5213630,GSM5213631,GSM5213632,GSM5213633,GSM5213634
Gene_84451,2.08401518,2.010217691,2.081562661,2.063398449,2.020732041,1.760156685,2.022198577,1.99650677,1.959442954,2.003626964,1.95193554,2.234704106
Gene_3775,2.10699708,2.21508354,2.08681537,1.740681587,2.099912554,1.788824738,1.858871489,1.880826703,2.108431037,1.691947116,1.990885591,2.079956444
Gene_148641,2.244882517,2.226595758,2.158818606,2.217529626,2.082327531,2.277721942,2.205922137,2.17000256,2.342418236,2.383797082,2.094874627,2.174277162
Gene_101927765,1.814865979,1.896923178,1.816914556,1.762563279,1.977266811,1.883205201,1.838576634,1.975705457,1.56493859,1.569940953,2.081126185,1.951039716
Gene_388753,2.920051355,2.989718793,3.05140548,2.981188627,2.986310554,3.095865034,3.080542821,2.960292754,2.329977324,2.499698231,3.175365145,3.082276013
Gene_6894,2.312639471,2.646653176,2.573639225,2.589685569,2.426051335,2.597879048,2.482639636,2.566177281,2.880212967,2.535989706,2.328254654,2.742311643
Gene_359948,3.105056842,2.836125538,2.808444363,2.729702157,2.778413584,2.741100481,2.790910272,2.792094323,3.043483233,2.956510253,2.699384601,2.725821797
Gene_9804,3.680932702,3.654764524,3.674805866,3.666778666,3.695457689,3.655052918,3.707154021,3.705093649,3.739320391,3.752350615,3.620134998,3.672107579
Gene_23029,2.610860644,2.70828625,2.82640376,2.925283455,2.937557974,2.8633567,2.98686488,2.825967767,2.620397427,2.726644858,2.98629674,2.92814376
Gene_51742,2.782481728,2.636457338,2.670147028,2.697874665,2.974050526,2.829849669,2.795523032,2.65045097,2.650075618,2.679260286,2.856264551,2.635887393
Gene_9453,2.534339583,2.626016369,2.784504963,2.659038227,2.621753469,2.868467347,2.884420297,2.874758022,2.617152096,2.383797082,2.883522214,2.668246418
Gene_6905,2.48334565,2.399289957,2.543698016,2.313413032,2.388706313,2.44942737,2.502906646,2.477462704,2.097791748,1.748834223,2.536694925,2.509846365
Gene_148789,2.485691842,2.293174185,2.445958073,2.25112805,2.337996956,2.217996696,2.388201804,2.40720257,2.25057127,2.119991326,2.250533138,2.324541878
Gene_2786,2.506255992,1.977879851,1.318500566,2.03774832,2.483839697,2.336551689,1.331487936,1.553820896,2.443208588,1.972911638,2.804014091,2.804983672
Gene_1130,2.73902929,2.812214115,2.745637403,2.842572168,2.71302978,2.81547918,2.768548827,2.782227223,2.690417858,2.660067547,2.728129471,2.687789083
Gene_7107,2.617820456,2.47176992,2.322676411,2.30533496,2.361268188,2.331809968,2.211239755,2.237178494,2.34850755,2.441564636,2.549550812,2.539873608
Gene_56605,2.438790628,2.421606985,2.281338652,1.968312414,2.6546778,2.448213486,2.080695381,2.181208277,2.516826174,2.544607757,2.761939942,2.542017398
Gene_128178,1.946316683,1.928135584,1.956942816,1.93614639,1.913357829,1.826024356,1.866731123,1.914808679,1.74320505,1.875167215,1.771983523,1.826331571
Gene_3964,3.023011365,3.037322709,3.08070048,3.048009186,3.060991223,3.098864368,3.002811896,3.11805971,3.036717846,2.914007315,2.87612064,3.044632166
Gene_107985367,1.317696362,1.609281343,1.152715317,1.409087494,1.078758079,1.2803347,1.303918139,1.273789216,0,0,0.790231473,0.646465467
Gene_55127,2.536426472,2.530116867,2.533551827,2.614388235,2.469361925,2.5767015,2.508273723,2.580526734,2.61058776,2.643399106,2.39866155,2.579880269
Gene_88,2.202105222,2.289913226,1.389015344,1.358044849,2.192665903,2.080678749,1.67982709,1.308147808,1.461755956,2.08455807,1.613435749,1.578401608
Gene_4548,2.228273721,2.286627596,2.031189642,1.981400508,1.986314839,2.183625611,1.874451042,2.163137667,2.290361746,2.178280237,1.833784912,2.304688338
Gene_6262,1.921305579,1.807394418,1.362167178,1.610864942,1.934042165,1.799782269,0.474117461,0.521093421,1.840982102,1.455479728,1.265906342,1.888356511
Gene_100130331,1.242674572,1.270245713,1.234274372,1.208689481,1.430919215,1.297868128,1.317921773,1.534640791,0.407080672,0.9825778,1.688557249,1.114183964
Gene_1131,1.846575296,1.904939087,0.392383622,1.339604431,1.747734618,1.766043687,0.220048968,0.612028812,1.61681739,1.054158408,1.200345819,1.907207837
Gene_56776,2.868964087,2.553926749,2.73403018,2.768572777,2.774056085,2.860072875,2.816569945,2.68922139,2.859274401,2.868915649,2.645105252,2.709408916
Gene_64388,1.716876193,1.624694074,1.512773754,1.256847334,1.643001517,2.116034851,1.357411537,1.355071021,1.484446974,1.217278651,1.478233932,2.137884107
Gene_6000,2.699409636,2.544922915,2.926972693,2.821354906,2.62071573,2.768692658,2.901287999,2.954738062,2.910256538,2.853479977,2.611429703,2.93641491
Gene_105373230,1.199668084,1.576711014,1.348093893,1.803273359,1.300591433,1.578916625,1.514137887,1.514574323,1.840982102,2.08455807,1.803982606,1.682787105
Gene_2271,2.506255992,2.763351571,2.858474236,2.961845453,2.982713895,2.920221291,2.94079605,3.091415504,2.526966886,2.753832732,2.969767593,2.857678953
Gene_8564,2.240789485,2.134094641,2.271213292,2.161690564,1.747734618,2.023201734,2.132240165,2.21523909,2.254343049,2.348411765,2.106008274,1.907207837
Gene_23596,2.219724896,2.156914122,2.291233313,2.20229454,1.812458806,2.054398132,2.20770192,2.259912364,2.258082354,2.377574142,2.135744617,1.946850319
Gene_1122,2.316110885,2.234104455,2.344849499,2.321343589,2.329954275,2.398013069,2.646451375,2.501397233,2.724794134,2.728045444,2.312145337,2.361717528
Gene_200150,2.48334565,2.31534001,2.855371683,2.632994409,2.414513468,2.201151091,2.704482474,2.93608113,2.227225653,2.152750456,2.293991685,2.495804162
Gene_9859,2.920911163,2.934024474,3.061207093,2.946750841,3.002999334,3.025634983,3.05907393,3.103224324,3.007888524,3.003457578,2.993762247,3.090215995
Gene_10806,2.804367692,2.852561428,3.001326565,3.064644554,2.966149829,2.84375984,3.024197508,3.003678076,2.991692803,2.93621167,2.962180397,3.00599232
Gene_10000,2.703679927,2.734932452,2.926217636,2.945352228,2.882063487,2.807580525,2.950858511,2.909613407,2.987547711,2.955683152,2.950073174,2.920159903
Gene_10472,2.76561879,2.632013338,2.589513651,2.528360509,2.41618062,2.583876039,2.448310782,2.430247927,2.682082985,2.638271218,2.198699914,2.458573781
Gene_159,2.916594999,2.909580011,2.745064351,2.656321358,2.774056085,2.855338202,2.708985801,2.646679676,2.908594622,2.853479977,2.696007259,2.949162125
Gene_105373264,1.15192999,1.624694074,1.375798698,1.339604431,1.430919215,1.478104552,1.427018253,0.612028812,1.175470634,1.299614362,1.101430302,1.167982132
Gene_257044,1.642087791,1.052501136,1.375798698,1.482736322,1.612333466,1.180159996,0.84123219,1.100311702,1.64825181,1.260394793,0.688146339,1.705385832
Gene_51029,2.374272826,2.406857107,2.081562661,1.972719083,2.211728781,2.083503018,2.278056743,2.288483713,2.561629698,2.557222426,2.189728334,2.023804587
Gene_116228,3.063810654,3.126471874,3.044841835,3.052775436,3.072890436,3.106406857,3.104618395,3.045545947,2.836292716,2.906655264,3.262053486,3.211876787
Gene_3192,3.279532464,3.368961712,3.214719889,3.23764342,3.300351368,3.2629928,3.24042558,3.241505843,3.364302983,3.237423051,3.21748044,3.225828216
Gene_106635532,1.768628921,1.984542923,1.719228928,1.649447327,2.016576124,1.87871739,1.667680863,1.782027379,1.730846589,1.67647967,1.721747754,1.760463137
Gene_101928068,1.35084801,1.912809722,1.195406603,1.300194133,1.555853674,1.049724973,1.258975322,1.397415158,2.081327555,1.260394793,1.505359252,1.298164295
Gene_84288,2.403508302,2.518671369,2.453877961,2.448215763,2.44201978,2.391136235,2.37752235,2.518011315,2.407766029,2.242682864,2.33995624,2.552580429
Gene_107985725,1.856650644,0.837407646,0.957856317,1.630584447,0.698600718,0.617261109,1.393607935,0.751226522,0.942795402,0.434785327,0.973128341,1.334127484
Gene_55083,2.397816534,2.622986542,2.984475787,2.901667981,2.577031365,2.634210201,2.89513034,3.041902244,2.682082985,2.921236973,2.839536603,2.751649289
Gene_64754,2.506255992,2.664975762,2.608770213,2.655411944,2.653715909,2.627022017,2.751623192,2.774394761,2.1673129,2.485266992,2.776735246,2.669842604
Gene_112268277,2.034045953,1.826837621,1.215275158,1.83450642,2.08590196,1.541351187,1.514137887,2.158500036,1.461755956,0.9825778,1.182283444,1.578401608
Gene_64216,2.276308053,2.658019792,2.380789252,2.479345613,2.385146518,2.484350493,2.431665748,2.585787857,2.366279387,2.380696758,2.664367654,2.499357507
Gene_163882,2.909598654,3.131686236,3.144139805,3.079981716,2.969420482,3.097776096,3.079589645,3.101632813,3.103784707,3.048503919,3.153655963,3.093231593
Gene_51097,2.998571312,3.025450821,3.042535375,3.095126546,3.14690578,3.053054729,3.122054167,3.118315509,2.779653426,2.802403518,3.127887465,2.955398118
Gene_25909,2.709309107,2.241485534,2.316567277,2.323303805,2.285098046,2.464906662,2.183975615,2.401910962,2.418191025,2.173292931,2.368501982,2.317426976
Gene_93474,1.531104746,2.084509426,1.920228974,1.869243133,0.476813538,1.909199716,1.938372726,1.871898857,1.840982102,1.748834223,0.942199393,1.946850319
Gene_79862,1.410406696,0,1.72527246,1.667524917,0.844702364,0.251789441,1.242897836,1.514574323,0,0.434785327,0.216470635,1.503459301
Gene_400812,0.774196267,0.991921488,0.669367702,1.182447696,1.633017541,1.417303798,1.317921773,1.553820896,0.407080672,1.428464231,0,1.258951975
Gene_388759,0.774196267,0.733024829,1.152715317,0.825326344,1.51806628,0.756919703,0.695362951,1.423512014,1.218318966,0.434785327,1.295313817,1.503459301
Gene_7678,1.86649754,1.333849698,1.653661614,1.468971972,1.868776305,1.569825476,1.703145611,1.722680874,1.64825181,1.260394793,2.015940343,1.334127484
Gene_112268259,1.15192999,1.653969686,0.957856317,0.979215691,1.321779633,1.587821363,1.746332464,1.589812894,2.097791748,1.217278651,1.396334015,1.747334709
Gene_84838,1.999618342,1.461144201,1.970801263,1.83450642,1.71555057,1.771851956,1.854887681,1.544336719,1.944373241,1.67647967,1.428882599,1.642295051
Gene_107985115,1.410406696,1.707192435,1.567865378,1.60065893,2.075089186,1.887647111,1.208838998,1.829283695,1.546170657,1.169405382,1.979268679,1.547852186
Gene_114548,0.423005877,0.595338377,1.318500566,1.233435579,0,0.692680235,1.037291431,1.011935417,1.691509747,0.647648122,1.361146972,0.788588651
Gene_25893,2.309140086,2.211177306,2.433213171,2.440818421,2.287342454,2.406124064,2.433781601,2.295342221,2.069994117,2.433374327,1.99657956,2.551535612
Gene_343171,0,1.681395856,1.318500566,1.358044849,0.844702364,1.314721077,1.226202207,0.521093421,1.600203633,0,0.742181538,1.46690758
Gene_343172,1.571333657,2.110009318,1.731233045,0.933720957,2.082327531,1.805159074,1.458040902,1.839121658,1.840982102,2.010977979,1.790556339,1.588125177
Gene_284521,2.471420718,2.58487732,2.048637949,1.890947519,1.908029065,1.913384796,2.110576795,1.99650677,1.840982102,2.032312712,2.426862002,2.259989588
Gene_80851,1.410406696,1.362468562,1.831254973,1.890947519,1.777697292,1.777583569,1.708784731,1.668571824,1.974007246,1.885019844,1.682770245,1.815074826
Gene_79894,2.047087517,2.010217691,2.204938179,2.123141599,1.832054049,1.937682145,1.803993055,2.056485788,2.297220405,1.972911638,2.222877018,1.983174971
Gene_55657,1.509500692,1.593301437,1.460840036,2.010487634,2.028926438,1.675335363,1.447944255,2.07382597,2.108431037,0.647648122,1.77670172,1.868649632
Gene_102724250,2.276308053,2.273230715,1.737112929,1.91663626,2.113485249,1.975381139,1.938372726,1.938656635,2.219156321,2.072074065,1.961239041,2.070560236
Gene_105379524,1.876126115,1.817224819,1.639270679,1.482736322,1.504702756,1.404051126,1.317921773,1.614975377,1.412474127,1.33558365,1.555001912,1.383038528
Gene_642273,2.10699708,2.182803304,2.169738665,2.204871125,2.120115774,2.456640275,2.216493049,2.114369625,2.415608143,2.271624234,1.817006216,1.837303901
Gene_26751,2.517273324,2.911148767,2.796384907,2.812568997,2.696768614,2.678597323,2.702213178,2.77552237,2.57259529,2.918539935,2.671600562,2.771007058
Gene_52,3.021651232,3.090184247,3.294601842,3.330385802,3.332380825,3.302990511,3.270031585,3.340594348,3.008550413,3.059723537,3.376838505,3.233510514
Gene_285016,1.571333657,1.731542261,1.195406603,1.740681587,2.291796771,2.203292873,1.714351567,0.94112344,2.435853466,0.434785327,1.825476588,1.298164295
Gene_105373346,0.633172626,0.595338377,0.595103329,1.233435579,1.230014435,0.251789441,0.981232322,1.21654566,1.218318966,0.789867379,1.626893387,1.398190243
Gene_129787,2.646215107,2.814176231,2.855371683,2.919374962,2.882063487,2.966827749,2.991856773,2.956968471,2.854585807,2.943083821,3.06404939,2.920159903
Gene_7837,1.929803667,1.333849698,1.719228928,1.339604431,1.747734618,1.735776666,1.037291431,0,2.052419343,1.33558365,1.942428366,2.198523244
Gene_23040,3.162373261,3.200401087,3.113822855,3.149170668,3.146596344,3.201696985,3.217424804,3.077313734,3.266272282,2.952358909,3.041690756,3.166098104
Gene_730811,1.410406696,1.10565571,0.595103329,1.358044849,1.590614794,1.01817852,0.916849342,0.900857182,0.858097994,0.434785327,1.496504397,1.588125177
Gene_7260,2.581849358,2.59472269,2.803961217,2.717249637,2.753887492,2.80917179,2.752130536,2.726706868,2.800434737,2.716712211,2.698261736,2.77540237
Gene_51112,2.774132099,2.763351571,2.699138761,2.659038227,2.817764939,2.851512943,2.735594137,2.718437895,2.46686317,2.65181329,2.723380427,2.756896309
Gene_55256,2.528018065,2.824812215,2.635405488,2.528360509,2.76520769,2.54383968,2.729226969,2.624135798,2.565315745,1.964880955,2.917732211,2.752308644
Gene_246243,2.713483622,2.576498839,2.523162917,2.51598854,2.46640754,2.5767015,2.60152061,2.611177912,2.733602536,2.645095035,2.683393992,2.575942544
Gene_100506054,1.846575296,1.653969686,1.935288951,2.241790774,1.643001517,2.032798175,2.019467425,2.047548962,1.887085924,2.018206637,2.270553971,2.176763598
Gene_6201,3.138580243,3.22082966,3.313129992,3.355433229,3.309594307,3.303669289,3.337450368,3.286641026,2.78300152,2.978266546,3.320284274,3.294317143
Gene_6664,2.095658131,2.336429246,2.267785024,2.084239453,2.294006914,2.277721942,2.202340538,2.070983594,2.625220401,2.102635964,2.282430917,2.429088427
Gene_150622,2.840974511,2.70828625,2.877484309,2.888030496,2.945007452,2.911943032,2.80773817,2.798550006,2.80574216,2.76681395,2.895465591,2.893387732
Gene_400940,1.608150018,1.997570011,2.065412241,2.212510413,1.986314839,2.032798175,2.083068378,2.124571188,2.223209728,1.368800395,2.234478887,2.051135032
Gene_129607,2.065943721,2.203257829,1.956942816,1.954817604,2.099912554,2.032798175,2.119372235,1.824279861,2.215064725,2.065694859,1.547112262,2.221486977
Gene_91543,1.199668084,1.681395856,1.286742296,1.182447696,1.902634104,1.202128832,1.086934665,0.94112344,1.293099605,0.789867379,2.042182135,1.426994469
Gene_386597,1.642087791,2.165716446,1.912498511,2.059825599,1.612333466,2.026424166,1.874451042,1.867365153,2.194007745,1.810838256,1.845956773,1.803518529
Gene_9781,2.690740986,2.581545299,2.478928072,2.405067239,2.486678223,2.395275388,2.287026516,2.321741873,2.792893662,2.789245006,2.410816696,2.500535524
Gene_3398,3.012704997,3.014481368,2.792289508,2.732760286,2.596136608,2.825282235,2.659824828,2.711968257,2.946823944,3.018042843,2.868210788,2.607408548
Gene_57498,3.534870731,3.592424862,3.524760065,3.492989529,3.412670572,3.524854689,3.502938954,3.537958241,3.611282591,3.637198961,3.463119081,3.54217843
Gene_129642,3.05253951,3.11633991,3.088051068,3.056044771,2.883767716,2.957521929,2.99098001,3.033279467,3.013155606,3.081948428,2.878354387,2.983370961
Gene_8853,2.677404686,2.669096487,2.693364014,2.64153716,2.570082525,2.60977192,2.627278947,2.7342025,2.710580976,2.679260286,2.476430832,2.49341901
Gene_107985851,1.35084801,1.10565571,1.022981546,1.208689481,0.698600718,1.242989764,1.303918139,1.173709192,1.218318966,0.647648122,0,0.72331504
Gene_9270,3.259519017,3.356506427,3.394595469,3.387630175,3.283291967,3.343498068,3.408620285,3.393221102,3.165107208,3.235688613,3.392120942,3.344793157
Gene_51692,2.2984695,2.289913226,2.485232018,2.436318771,2.489498318,2.831864323,2.622521487,2.584915417,2.491476456,2.506737918,2.467915864,2.500535524
Gene_285148,2.680403901,2.866666555,2.97173466,2.902699493,2.954745393,2.971224692,2.973976108,2.970834459,2.618777793,2.7035985,2.878354387,3.043959449
Gene_6868,2.01371854,2.174343903,2.009905706,1.972719083,1.953785985,2.148728028,2.002709691,1.930851921,2.206764041,2.229663591,2.007748318,2.137884107
Gene_10971,3.652880162,3.756908061,3.644589109,3.626183897,3.626494404,3.674901748,3.76142887,3.79260135,3.393339204,3.530464925,3.780708818,3.663624942
Gene_9014,1.658111334,2.55924079,2.190788039,2.073943954,2.148760732,2.253667752,2.26735235,2.167726298,1.951973458,2.003626964,2.219504464,2.22593753
Gene_105373422,1.7029135,1.303211045,1.129685323,1.124667337,1.531030845,0.947248221,1.467908142,1.195655357,1.691509747,1.368800395,0,1.19257238
Gene_29841,2.159635249,2.143366805,2.057106076,2.073943954,2.514087509,2.310642352,2.218230121,2.27621436,2.12391668,2.147459339,2.428957275,2.044461966
Gene_112268412,1.780657809,1.99110531,1.845136967,1.896208266,1.791937483,1.941602757,1.771294292,1.638759475,1.821076865,1.844192722,1.861672783,1.658947582
Gene_8462,1.625450327,1.787039787,1.541192549,1.620836608,1.622798631,1.079134303,1.735931656,1.808912851,1.789396276,1.169405382,0,1.491613945
Gene_192668,1.437379124,1.576711014,1.333549246,1.509021611,0.601713795,1.202128832,1.242897836,1.011935417,1.412474127,1.299614362,0,1.46690758
Gene_3241,3.227231506,3.218134993,2.996210999,3.060365949,2.974050526,3.083656162,3.102134145,2.83342328,3.195388738,3.188460148,2.910206131,2.947483959
Gene_4953,2.830524354,2.766640197,2.88627208,2.805538889,2.791229739,2.528957409,2.812176507,2.86707354,2.579754826,2.815175041,2.546372341,2.811930994
Gene_79954,1.836260645,2.040313607,2.114621783,2.178390393,2.071424265,2.308970526,2.259541528,2.329673158,2.210934214,2.010977979,2.064516124,2.030800125
Gene_106479524,1.768628921,1.362468562,1.449664176,1.124667337,1.777697292,1.430164005,1.289447876,1.435995006,1.461755956,1.948359878,1.577845703,1.440710475
Gene_245973,2.28753012,2.442833044,2.334642761,2.38517657,2.232537155,2.302218112,2.251587651,2.348137355,1.66315503,2.078360923,2.092613232,2.338431265
Gene_10130,2.362004376,2.601164421,2.505607846,2.555545667,2.339984567,2.627022017,2.451361932,2.57964365,1.850602732,2.317149303,2.631553575,2.502882015
