GeneId,GSM2843848,GSM2843849,GSM2843850,GSM2843851,GSM2843852,GSM2843853,GSM2843854,GSM2843855,GSM2843856,GSM2843857,GSM2843858,GSM2843859,GSM2843860,GSM2843861,GSM2843862,GSM2843863
Gene_27068,2.646982604,2.786201016,2.878233102,2.940676973,2.814902076,2.642658383,2.694097723,2.679210296,2.554733835,2.863160929,2.643352327,2.529381778,3.252705553,2.630003764,2.643582634,2.523671627
Gene_57117,2.667434297,2.649904123,2.701673404,2.788068688,2.751447946,2.72499253,2.551853788,2.550317333,2.505829176,2.754505592,2.678344222,2.65085717,3.105002316,2.704872669,2.599599553,2.730303543
Gene_79807,2.712637011,2.771465252,2.829225057,2.89624465,2.855759018,2.719877762,2.703607865,2.656105637,2.633362549,2.778701414,2.569896047,2.676572053,2.940465787,2.566438835,2.766931098,2.47605004
Gene_255743,2.402663403,2.568561783,2.758326199,2.690353199,2.910213285,2.759202437,2.936970607,2.847427318,2.591017331,2.676623689,2.773479168,2.870419527,2.609647074,2.576283104,2.194334551,2.627482979
Gene_93627,3.140843584,3.17107054,3.191153036,3.229850803,3.19166409,3.036916434,3.033610991,3.044282083,3.085109377,3.20444456,3.141388583,3.086980204,3.270381526,3.085865284,3.105111374,2.99992501
Gene_9255,2.920922035,3.002036001,3.086961473,3.203943292,3.133273022,2.97578233,2.9214767,2.917782942,2.94600996,3.090989836,2.866394649,2.870419527,3.538263103,2.863752236,3.022501328,2.773402949
Gene_27123,1.316888963,0.968833827,1.176694849,0.760195597,0.69263635,1.218505715,0.93339376,0.982708543,0.985969031,0.821807791,0.639037213,0.835703931,1.155733514,1.135846442,0,1.11854667
Gene_9061,3.06110481,3.180912342,3.118497252,3.195684269,3.149046912,3.054530053,3.176030498,3.117161903,3.262732027,3.132991527,3.088641226,3.09793204,3.306812843,2.96516451,2.940344452,2.949955016
Gene_166929,2.122627163,2.348377434,2.273354869,2.424564562,2.326961105,2.290559498,2.166338125,2.06904086,2.375028251,2.335182741,2.222095276,2.371083439,2.629317402,2.502169372,2.473837147,2.125050805
Gene_101929595,1.036306066,1.116729275,1.061288318,0.987717702,0.94719938,1.074714283,1.106810681,1.143467833,0.985969031,0.989661934,0.923351918,1.103818132,0.994554511,0.923879152,1.074435943,1.11854667
Gene_107986298,2.019760447,2.207118468,2.144437235,2.281668801,2.242045168,2.1535212,1.986726651,1.966037302,2.275387616,2.219197809,2.08802549,2.265540894,2.554167628,2.418038191,2.139743463,2.037787691
Gene_113612,2.482500187,2.431140853,2.473035221,2.499349244,2.489852555,2.519071516,2.375858792,2.310488306,2.399750084,2.517265523,2.400226529,2.418813874,2.643780338,2.512155333,2.495485238,2.545657381
Gene_107986299,0.632521923,1.186089908,1.093139658,1.265815143,1.361626188,1.128111337,1.011239896,0.872578915,1.303208889,1.204806622,1.06957835,0.944496538,1.155733514,1.135846442,0.986578135,0.985443372
Gene_3033,3.112008417,3.08174339,3.038918428,3.209079737,3.163097789,3.079398489,3.116824275,3.148812748,2.823505496,3.114173768,3.079272733,3.111899561,3.251627163,2.922375528,3.149795811,3.163300697
Gene_51176,2.904320807,2.119435978,1.972611055,2.169303768,2.20536943,2.342616103,2.442764329,2.436609219,2.381341888,2.128236656,2.195054655,2.521807246,1.612140212,2.959159976,2.031497505,2.859804173
Gene_641518,1.824859475,1.116729275,1.061288318,1.082772704,1.242937853,1.484639231,1.507243473,1.331386191,1.372422762,1.131011938,1.249869702,1.533405893,0.636314688,2.068794758,1.209982155,1.978719459
Gene_285456,1.316888963,1.472737356,1.201319699,1.13625467,1.132527128,1.293288256,1.134503952,1.260532713,1.484571717,1.237479054,1.016840261,1.387404828,0.994554511,1.30121843,0.934938447,1.172386956
Gene_6164,3.709514081,3.763684215,3.791959939,3.919221605,3.821309008,3.754383149,3.556580656,3.560804197,3.612488136,3.834938317,3.663204635,3.629404849,4.554876719,3.814804719,3.738292231,3.689149152
Gene_58505,2.688432722,2.743966324,2.724511415,2.906186523,2.842235619,2.72499253,2.741023153,2.784658689,2.613624683,2.897188769,2.798289382,2.665737278,3.253512591,2.588282711,2.681557063,2.620922785
Gene_64850,3.682317808,3.406522671,3.731539808,3.735015051,3.630299836,3.659270542,3.312744049,3.215999823,3.287153308,3.453916633,3.069697682,3.486920535,3.710950797,3.346094529,3.483979027,3.172509675
Gene_84570,2.402663403,2.232809348,1.90236926,1.840002821,1.968044136,1.944569753,1.659220942,1.703339632,2.306262956,1.803494579,1.465176545,1.602075243,1.863992174,1.666608045,2.607829081,2.06239005
Gene_10427,3.413422571,3.368223082,3.485248776,3.49876526,3.432634064,3.424578831,3.349416044,3.321692655,3.380657173,3.465705775,3.439833735,3.379429941,3.605829266,3.455516965,3.412593246,3.481752621
Gene_55013,1.508678708,1.643926603,1.53528838,1.859467793,1.760102584,1.878444548,1.617176678,1.522265108,1.858495827,1.680825879,1.586379217,1.351231292,2.598861101,1.591257872,2.14315185,1.458565395
Gene_839,1.316888963,1.514808112,1.546244607,1.657042349,1.645458749,1.565131949,1.208342041,1.372919138,1.339193202,1.645400511,1.484703033,1.480740505,1.743210196,1.614152741,1.783780551,1.559422172
Gene_81579,2.443127799,2.538302632,2.588215667,2.625306027,2.60465988,2.450639283,2.557968019,2.446751645,2.456020419,2.525450777,2.402539749,2.452951458,2.794757832,2.490468405,2.425237655,2.333341068
Gene_3426,2.382407208,2.209149554,2.480651475,2.482676105,2.35796508,2.41320781,2.237471992,2.227600322,2.510509726,2.522195164,2.551463473,2.663904908,2.841603643,3.107163051,2.778089538,2.417785987
Gene_54433,1.716044236,1.373957172,1.449716226,1.458624521,1.510824826,1.526747755,1.608256347,1.610870136,1.593299225,1.5861741,1.494146623,1.351231292,1.889583419,1.722188296,1.540276256,1.508035952
Gene_10692,2.039775167,1.976113143,2.036570512,2.137882707,1.878663061,2.008611351,1.711984422,1.684425161,1.765681826,1.953758681,1.68706486,1.729585078,1.725445661,1.779149807,1.79147828,1.646912046
Gene_345193,1.791527929,1.620992915,1.376283076,1.700319257,1.242937853,1.438005221,1.419303126,1.108507464,0.985969031,1.464973186,1.37689335,1.480740505,1.082578753,1.168158249,1.356775034,1.422148159
Gene_1950,2.083173924,2.184126163,2.349435244,2.316256221,2.281252361,2.198499122,2.181045789,2.018351168,2.007373143,2.325011364,2.227307078,1.948183829,2.343735513,2.360032966,2.694148436,2.454555716
Gene_79071,2.244039096,2.200967585,2.183556149,2.389506714,2.303861299,2.034300193,2.235350245,2.264712824,2.254912894,2.224094128,2.270033679,2.010315447,2.171882757,1.862194416,1.96007887,2.213318622
Gene_107986303,1.036306066,1.264115358,1.093139658,1.394188188,1.390328464,1.074714283,1.308914048,1.352648966,1.303208889,1.405109589,1.338537169,1.031422652,1.38556899,0.718015723,0.876319339,1.099006986
Gene_2028,1.742690064,1.651309715,2.403764638,1.887121211,1.820847035,1.8507987,1.608256347,1.654413043,1.878900534,1.500739772,2.026788319,2.38873828,2.482691944,1.779149807,2.245513897,1.84734441
Gene_5308,0,2.29024347,2.380628965,2.319568159,2.28657525,2.426046789,3.011035012,2.936032616,2.123746285,2.46368908,2.850240356,2.901255926,2.319027685,0.313031086,0,0.79254757
Gene_132720,1.436561885,1.46155053,1.224622903,1.43398499,1.202077231,1.385754556,1.375379307,1.477954899,1.71059213,1.348029503,1.37689335,1.451801526,1.520788804,1.36505334,1.179852562,1.458565395
Gene_55435,2.231642565,2.303489013,2.412684499,2.553609227,2.437078236,2.219353891,2.313044479,2.269764897,2.129380998,2.50976453,2.419506972,2.049814782,2.909550301,2.102668604,2.312491339,2.216379957
Gene_92610,1.316888963,0.89193083,0.903655877,0.865853152,1.049674825,1.175656137,0.974058712,0.982708543,1.303208889,1.066062387,1.197670958,0.835703931,1.768564647,0.313031086,1.28955135,1.338633821
Gene_80216,2.231642565,2.291921424,2.371018203,2.272573727,2.28657525,2.351718372,2.237471992,2.219217573,2.355517207,2.397146752,2.392031832,2.345095099,2.607273234,2.45656369,2.965080173,2.150633946
Gene_55345,2.838057477,2.89357414,2.931276617,2.961485271,2.88871498,2.760375751,2.67520211,2.592913484,2.622707788,2.760210084,2.582272369,2.685399021,3.137081555,2.849719851,2.645722442,2.470138078
Gene_51574,2.968765555,3.018374131,3.085713626,3.234691449,3.2001383,2.97578233,2.89807319,2.889789204,2.861428403,3.171653342,2.879668621,2.874961058,3.650499914,3.017092279,3.148120833,2.883417898
Gene_109864269,2.382407208,2.386371323,2.495494625,2.628557593,2.625353428,2.363565369,2.300412854,2.251819383,2.309972491,2.551417191,2.310359363,2.337374983,3.047653141,2.385307072,2.527463008,2.250116563
Gene_287,4.892784739,4.772191392,4.825913704,4.782054228,4.878492664,4.71469278,4.927159156,4.892336001,4.648378659,4.795170741,4.792465169,4.744765764,4.565226114,4.607648006,4.714585359,4.928819838
Gene_817,3.936128776,3.384897898,3.396605871,3.34435882,3.406677188,3.27407672,3.244465967,3.224165456,3.329409527,3.294039302,3.294318842,3.250764893,3.452131778,3.215953257,3.303601056,3.843932003
Gene_79642,2.168595918,1.387605011,1.769643543,1.829933092,1.77179783,1.895943428,1.271431637,1.234090223,1.403289515,1.509239405,1.608470457,1.420795669,1.919587494,1.730797515,1.648149006,2.199269128
Gene_7368,3.453946641,3.912800187,3.692247371,3.913166301,3.878706778,3.5369192,3.900025338,3.868722404,3.970966969,3.945757495,3.813311166,3.725020185,3.788521374,3.558460078,3.426781151,3.419168
Gene_64579,1.607322696,2.141298108,1.556931222,1.671952319,1.869545887,1.648446113,0.716844783,1.331386191,1.79081006,1.405109589,1.324960158,0.944496538,1.506016146,0.975353769,0.986578135,1.204897005
Gene_133022,2.196743432,2.376835709,2.295109617,2.357458259,2.315564767,2.058554009,2.25204088,2.254428875,2.298747456,1.96569082,1.94236374,2.034443404,2.712458567,1.666608045,2.044472812,1.810116596
Gene_9348,2.522906305,2.827138604,2.840359408,2.496065431,2.622108008,2.436051508,2.24168464,2.385868936,2.533184454,2.515609796,2.244241436,2.026548761,3.128565018,2.256540766,2.811401368,2.340276426
Gene_107986307,1.350037608,1.766393427,1.488470777,1.350373291,1.478051326,1.293288256,1.077230516,1.462119847,1.263971452,1.282295557,1.249869702,1.103818132,1.575314969,0.493050126,1.716730194,0.930150279
Gene_677809,1.508678708,1.843393634,1.846510331,1.873514566,1.864914507,1.74340023,1.78975848,1.882721581,1.71059213,1.994161179,1.668709096,1.661354642,2.304933708,1.30121843,1.938868869,1.508035952
Gene_8492,2.489501032,2.168834378,1.651425271,1.657042349,1.933671401,1.966982775,1.659220942,1.747308124,1.976655078,1.947667379,1.693015,1.268358714,1.506016146,1.991914523,1.994872823,1.940146467
Gene_645455,2.42739151,2.584219244,2.53498824,2.59225818,2.557229332,2.453023641,2.542517947,2.474265327,2.596780451,2.591516624,2.562776178,2.337374983,2.709646991,2.286004586,2.362385348,2.435640208
Gene_729218,3.21433846,3.135354812,3.112076723,3.297340199,3.186365793,3.145972249,2.883496408,2.995650994,3.389050644,3.088779228,3.061680435,3.145879909,2.33043305,3.161965383,3.253412993,3.082867367
Gene_57721,2.783991286,2.884255287,2.910268755,3.027341638,2.932295135,2.845252464,2.780347641,2.779253385,2.768025617,3.026958428,2.838140957,2.805278535,3.314587656,2.847119071,2.993303255,2.798467803
Gene_9871,2.545867253,2.44666052,2.502730197,2.357458259,2.416653484,2.618976085,2.358590696,2.347718348,2.61909731,2.466484393,2.625084632,2.506249954,2.702059234,2.601110274,2.624955577,2.52815872
Gene_171024,3.08876061,2.829087593,2.607429371,2.639750106,2.816986844,2.983561239,2.9279998,2.853363736,3.105099239,2.561980865,2.74820738,2.862355746,2.414130505,2.966157243,3.330661997,3.090678888
Gene_51778,1.461954898,1.298432107,1.53528838,1.493145826,1.578863019,1.546363777,1.251403097,1.028810312,1.119088322,1.016649946,0.956801186,1.351231292,1.600208743,1.402929396,1.526452857,1.155171306
Gene_54532,3.137732608,3.052523343,3.378043727,3.431586576,3.342978677,3.365375415,2.91083156,2.902844017,2.987513186,3.2831275,2.987401795,3.182430285,3.619811921,3.376237598,3.310121697,3.097149757
Gene_401152,2.610014471,2.641000139,2.74209257,2.785819214,2.722704075,2.761545904,2.657060744,2.605845846,2.684597725,2.721200387,2.533068691,2.742622929,2.965691318,2.693876054,2.549324417,2.646589158
Gene_107986193,1.845739132,1.628772818,1.76312651,2.003877495,1.660626047,1.633013085,1.801467193,1.428604721,1.992285643,1.394278013,1.364480578,1.713505884,1.343980678,1.635900854,1.648149006,1.422148159
Gene_401149,2.953130735,3.049607281,2.985285812,2.985633974,3.015163751,2.898685837,2.989849057,3.047226665,3.154301875,2.991292459,2.952101549,3.084198542,2.035886504,3.159113274,3.090795823,2.824427145
Gene_107983979,0.879742363,1.090907843,0.903655877,0.987717702,1.376214398,1.357065611,0.888524069,1.175822383,0.793039347,1.066062387,1.178777474,0.835703931,1.38556899,1.062972018,1.209982155,1.137244949
Gene_101926918,1.350037608,1.298432107,1.463022386,1.535280715,1.361626188,0.942971502,1.011239896,1.260532713,1.531375886,1.150669025,0.987857412,1.031422652,1.18815529,1.36505334,1.209982155,0.750060808
Gene_645513,2.138496893,2.400945259,2.271322043,2.290577305,2.38690242,2.33331897,2.215773107,2.241221733,2.129380998,2.386112178,2.308930715,2.034443404,2.415983289,1.926481269,2.419885178,2.154168694
Gene_8654,2.806877802,2.755060404,2.683917568,2.788629241,2.785731985,2.693359345,2.577748611,2.600015194,2.704405807,2.646398564,2.564368489,2.733333277,2.526398977,2.732055245,2.757133093,2.573340717
Gene_4085,1.485944851,1.814210611,1.841057118,1.887121211,1.729407614,1.357065611,1.560680146,1.493232833,1.372422762,1.686459028,1.578758495,1.351231292,2.275294619,0.923879152,1.60347507,1.11854667
Gene_11107,2.990480767,3.028012912,3.244799676,3.370070835,3.200353428,3.059265855,2.989849057,2.890992355,2.85410412,3.167790628,3.088641226,2.95234787,3.608922967,2.904462714,2.990899635,2.701830207
Gene_79625,1.961385771,2.148347578,2.54050469,2.846252615,2.753859785,2.539029421,2.961225679,2.968374742,2.13494354,2.806741528,2.85270214,2.864675002,2.680482322,2.261592318,1.678875714,1.99170537
Gene_79931,0.422478091,1.141101243,1.122813778,1.265815143,1.262011473,0.858269211,1.642888358,1.234090223,0.650582902,1.169474784,1.364480578,0.944496538,1.040792956,0.313031086,0.501595871,0.333658862
Gene_84109,1.380834538,1.596780326,0,1.13625467,1.28028253,1.357065611,1.134503952,1.175822383,1.263971452,0.896890008,0.80405673,0.835703931,1.120694636,1.704440303,0.876319339,1.500172361
Gene_308,3.29601291,3.366392884,3.394309341,3.516837803,3.446763653,3.504155796,3.513277221,3.391528953,3.578822477,3.395139981,3.512482271,3.548810291,3.8079189,3.484869766,3.387801018,3.501655864
Gene_5393,2.720867525,2.800972134,2.814310049,2.908318011,2.844681602,2.780970769,2.672101032,2.673300487,2.604347542,2.766771983,2.630577844,2.635449085,3.053655917,2.458163615,2.719188356,2.350476122
Gene_890,2.089034322,2.043394409,2.144437235,2.023885185,2.010012924,1.936834118,1.697551739,2.004697162,2.021954048,2.195588789,2.368976632,2.049814782,2.086100842,2.184888485,2.274058629,2.321530195
Gene_55212,3.531508237,3.329761241,3.348707738,3.46281186,3.36206647,3.21163285,3.337980858,3.305575808,3.150585741,3.396887824,3.329007057,3.160168908,3.569610877,2.952559991,3.226802804,3.343638127
Gene_7222,2.801268247,2.246038145,2.509847193,2.582463549,2.568430976,2.297418173,2.648930508,2.655072657,2.140435735,2.497832549,2.603843161,2.633484062,2.563481859,2.266585786,2.182093197,2.309389119
Gene_84162,4.474566714,4.481962254,4.558963643,4.574026311,4.599422804,4.333265363,4.447624026,4.391654869,4.320409639,4.584919359,4.485984218,4.336838471,4.360688205,4.433932628,4.374289628,4.443962899
Gene_166379,1.976731352,1.965590578,2.003885312,2.000451396,2.100018852,1.810967027,2.008779101,1.945335244,1.593299225,2.094585743,1.90046824,1.661354642,2.105422943,1.84941015,2.132845375,1.821623787
Gene_2247,2.781634876,2.650637946,2.879741697,2.847721877,2.837301932,2.94702249,2.560993156,2.426224253,2.701416597,2.781857974,2.568323911,2.66021681,3.126769522,3.029266141,3.240311675,2.807164023
Gene_11162,2.248093867,2.085777798,2.396188868,2.407389292,2.347363622,2.310818885,1.990480701,2.000048736,2.094420992,2.215902658,1.980570869,2.05730115,2.774992253,2.52739788,2.527463008,2.141669123
Gene_166378,2.643748919,2.857774434,2.834827914,2.926637286,2.887390605,2.663654214,2.754745302,2.685040763,2.65725191,2.977482674,2.77836173,2.534359054,3.020024358,2.81039321,2.593624354,2.544942175
Gene_10252,2.052623573,1.936216341,2.133381749,2.081770673,2.094565322,2.310818885,1.947285476,1.85097432,2.399750084,1.971536162,2.007170431,2.216972756,2.057518892,2.095366108,2.178978175,2.18638732
Gene_57182,2.545867253,2.699149101,2.714345921,2.742576697,2.800021571,2.41580615,2.563997365,2.596478855,2.378196542,2.656709108,2.633298612,2.526871584,2.590282804,2.576283104,2.508852857,2.36371346
Gene_79633,2.965683296,3.315404763,3.321804477,3.192159241,3.238817639,3.012043389,3.077972246,3.043859793,3.304327732,3.292516964,2.984994875,3.192875677,3.059576852,3.289898658,3.163292277,2.78549956
Gene_27152,3.041421605,3.262848324,3.242410621,3.326871896,3.278304389,3.11135653,2.993576329,2.916651862,3.197537139,3.055153256,2.801983602,2.95234787,3.174110977,2.748730564,3.436219212,2.753496158
Gene_22824,3.498329997,3.542750983,3.613099227,3.700739963,3.686447037,3.260214812,3.594096841,3.560161261,3.205596753,3.694492144,3.815768097,3.423433556,3.819242396,3.142917823,3.458461718,3.884055371
Gene_10733,1.755423978,1.879483823,1.921023151,2.017317841,1.945433858,1.357065611,1.795652294,1.522265108,1.765681826,1.663474301,1.538509883,1.602075243,2.181505531,1.384404147,1.626386211,0.899618131
Gene_256471,2.865202946,2.953378762,2.938351837,3.057622427,2.996999257,2.871431516,2.791719017,2.789238856,2.790586501,2.891990054,2.713553254,2.662064774,3.173788178,2.587097561,2.725451209,2.441129226
Gene_80167,2.67955742,2.707590791,2.756996334,2.860726235,2.770377721,2.704161785,2.578714381,2.567101046,2.565120378,2.762565017,2.533921939,2.592192361,2.981561904,2.592991234,2.720088598,2.415863178
Gene_55132,3.215210006,3.178744468,3.232720772,3.306956242,3.244488961,3.168064317,3.016349986,3.019977828,3.040079733,3.208669088,3.160533662,3.059067589,3.517400851,3.085865284,3.127852232,3.095339549
